呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
[(1028904, '1411-560-3', '2004', 'Datejust  Certified Pre-Owned', '16234', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-560-3.html')]
[(1028904, '1411-560-3', '2004', 'Datejust  Certified Pre-Owned', '16234', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-560-3.html')]
呼び出し元→ID: 1411-561-4, Dates: ['2024/06/03', '2024/06/04']
[(6644, '2024/06/03', '0', 7900, '1411-561-4')]が2の金額データ
[(7262, '2024/06/04', '0', 7900, '1411-561-4')]が0の金額データ
[(1028908, '1411-561-4', '2002', 'Submariner  Certified Pre-Owned', '114060', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-561-4.html')]
[(1028908, '1411-561-4', '2002', 'Submariner  Certified Pre-Owned', '114060', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-561-4.html')]
呼び出し元→ID: 1411-562-5, Dates: ['2024/06/03', '2024/06/04']
[(6642, '2024/06/03', '0', 7500, '1411-562-5')]が2の金額データ
[(7010, '2024/06/04', '0', 12700, '1411-562-5')]が0の金額データ
[(1028906, '1411-562-5', '1983', 'Day-Date  Certified Pre-Owned', '18038', '', 'Rose\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-562-5.html')]
[(1028906, '1411-562-5', '1983', 'Day-Date  Certified Pre-Owned', '18038', '', 'Rose\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-562-5.html')]
呼び出し元→ID: 1411-563-6, Dates: ['2024/06/03', '2024/06/04']
[(6639, '2024/06/03', '0', 7900, '1411-563-6')]が2の金額データ
[(7007, '2024/06/04', '0', 10000, '1411-563-6')]が0の金額データ
[(1028903, '1411-563-6', '2003', 'Day-Date  Certified Pre-Owned', '18038', '', 'sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-563-6.html')]
[(1028903, '1411-563-6', '2003', 'Day-Date  Certified Pre-Owned', '18038', '', 'sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-563-6.html')]
呼び出し元→ID: 1411-565-8, Dates: ['2024/06/03', '2024/06/04']
[(6637, '2024/06/03', '0', 10300, '1411-565-8')]が2の金額データ
[(7260, '2024/06/04', '0', 10300, '1411-565-8')]が0の金額データ
[(1028901, '1411-565-8', '2005', 'Day-Date  Certified Pre-Owned', '18038', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-565-8.html')]
[(1028901, '1411-565-8', '2005', 'Day-Date  Certified Pre-Owned', '18038', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-565-8.html')]
呼び出し元→ID: 1411-566-9, Dates: ['2024/06/03', '2024/06/04']
[(6635, '2024/06/03', '0', 10200, '1411-566-9')]が2の金額データ
[(7005, '2024/06/04', '0', 8200, '1411-566-9')]が0の金額データ
[(1028899, '1411-566-9', '2008', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-566-9.html')]
[(1028899, '1411-566-9', '2008', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-566-9.html')]
呼び出し元→ID: 1411-567-0, Dates: ['2024/06/03', '2024/06/04']
[(6636, '2024/06/03', '0', 19900, '1411-567-0')]が2の金額データ
[(7006, '2024/06/04', '0', 8200, '1411-567-0')]が0の金額データ
[(1028900, '1411-567-0', '', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-567-0.html')]
[(1028900, '1411-567-0', '', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-567-0.html')]
呼び出し元→ID: 1411-568-1, Dates: ['2024/06/03', '2024/06/04']
[(6638, '2024/06/03', '0', 23000, '1411-568-1')]が2の金額データ
[(7261, '2024/06/04', '0', 23000, '1411-568-1')]が0の金額データ
[(1028902, '1411-568-1', '1986', 'Datejust  Certified Pre-Owned', '116234', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-568-1.html')]
[(1028902, '1411-568-1', '1986', 'Datejust  Certified Pre-Owned', '116234', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-568-1.html')]
呼び出し元→ID: 1411-569-2, Dates: ['2024/06/03', '2024/06/04']
[(6633, '2024/06/03', '0', 14200, '1411-569-2')]が2の金額データ
[(7003, '2024/06/04', '0', 12700, '1411-569-2')]が0の金額データ
[(1028897, '1411-569-2', '2015', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-569-2.html')]
[(1028897, '1411-569-2', '2015', 'Datejust  Certified Pre-Owned', '116234', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-569-2.html')]
呼び出し元→ID: 1411-571-6, Dates: ['2024/06/03', '2024/06/04']
[(6634, '2024/06/03', '0', 12700, '1411-571-6')]が2の金額データ
[(7004, '2024/06/04', '0', 10900, '1411-571-6')]が0の金額データ
[(1028898, '1411-571-6', '2008', 'Yacht-Master  Certified Pre-Owned', '116622', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-571-6.html')]
[(1028898, '1411-571-6', '2008', 'Yacht-Master  Certified Pre-Owned', '116622', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-571-6.html')]
呼び出し元→ID: 1411-572-7, Dates: ['2024/06/03', '2024/06/04']
[(6628, '2024/06/03', '0', 10900, '1411-572-7')]が2の金額データ
[(6998, '2024/06/04', '0', 10000, '1411-572-7')]が0の金額データ
[(1028892, '1411-572-7', '2004', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-572-7.html')]
[(1028892, '1411-572-7', '2004', 'Yacht-Master  Certified Pre-Owned', '16622', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-572-7.html')]
呼び出し元→ID: 1411-577-2, Dates: ['2024/06/03', '2024/06/04']
[(6632, '2024/06/03', '0', 10200, '1411-577-2')]が2の金額データ
[(7002, '2024/06/04', '0', 10000, '1411-577-2')]が0の金額データ
[(1028896, '1411-577-2', '2005', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-577-2.html')]
[(1028896, '1411-577-2', '2005', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-577-2.html')]
呼び出し元→ID: 1411-579-4, Dates: ['2024/06/03', '2024/06/04']
[(6627, '2024/06/03', '0', 12700, '1411-579-4')]が2の金額データ
[(6997, '2024/06/04', '0', 14000, '1411-579-4')]が0の金額データ
[(1028891, '1411-579-4', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-579-4.html')]
[(1028891, '1411-579-4', '2000', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-579-4.html')]
呼び出し元→ID: 1411-581-8, Dates: ['2024/06/03', '2024/06/04']
[(6626, '2024/06/03', '0', 10000, '1411-581-8')]が2の金額データ
[(6996, '2024/06/04', '0', 10600, '1411-581-8')]が0の金額データ
[(1028890, '1411-581-8', '1998', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-581-8.html')]
[(1028890, '1411-581-8', '1998', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-581-8.html')]
呼び出し元→ID: 1411-582-9, Dates: ['2024/06/03', '2024/06/04']
[(6631, '2024/06/03', '0', 10000, '1411-582-9')]が2の金額データ
[(7001, '2024/06/04', '0', 8500, '1411-582-9')]が0の金額データ
[(1028895, '1411-582-9', '2000', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-582-9.html')]
[(1028895, '1411-582-9', '2000', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-582-9.html')]
呼び出し元→ID: 1411-583-0, Dates: ['2024/06/03', '2024/06/04']
[(6629, '2024/06/03', '0', 8200, '1411-583-0')]が2の金額データ
[(6999, '2024/06/04', '0', 8300, '1411-583-0')]が0の金額データ
[(1028893, '1411-583-0', '2002', 'Explorer II  Certified Pre-Owned', '16570T', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-583-0.html')]
[(1028893, '1411-583-0', '2002', 'Explorer II  Certified Pre-Owned', '16570T', '', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-583-0.html')]
呼び出し元→ID: 1411-584-1, Dates: ['2024/06/03', '2024/06/04']
[(6625, '2024/06/03', '0', 8500, '1411-584-1')]が2の金額データ
[(6995, '2024/06/04', '0', 10600, '1411-584-1')]が0の金額データ
[(1028889, '1411-584-1', '1993', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-584-1.html')]
[(1028889, '1411-584-1', '1993', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-584-1.html')]
呼び出し元→ID: 1411-585-2, Dates: ['2024/06/03', '2024/06/04']
[(6630, '2024/06/03', '0', 8200, '1411-585-2')]が2の金額データ
[(7000, '2024/06/04', '0', 8200, '1411-585-2')]が0の金額データ
[(1028894, '1411-585-2', '2002', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-585-2.html')]
[(1028894, '1411-585-2', '2002', 'Datejust  Certified Pre-Owned', '16233', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-585-2.html')]
呼び出し元→ID: 1411-586-3, Dates: ['2024/06/03', '2024/06/04']
[(6623, '2024/06/03', '0', 8300, '1411-586-3')]が2の金額データ
[(6993, '2024/06/04', '0', 13500, '1411-586-3')]が0の金額データ
[(1028887, '1411-586-3', '1999', 'Explorer II  Certified Pre-Owned', '16570T', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-586-3.html')]
[(1028887, '1411-586-3', '1999', 'Explorer II  Certified Pre-Owned', '16570T', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-586-3.html')]
呼び出し元→ID: 1411-588-5, Dates: ['2024/06/03', '2024/06/04']
[(6624, '2024/06/03', '0', 8200, '1411-588-5')]が2の金額データ
[(6994, '2024/06/04', '0', 26000, '1411-588-5')]が0の金額データ
[(1028888, '1411-588-5', '1989', 'Explorer  Certified Pre-Owned', '14270', '', 'sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-588-5.html')]
[(1028888, '1411-588-5', '1989', 'Explorer  Certified Pre-Owned', '14270', '', 'sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-588-5.html')]
呼び出し元→ID: 1411-589-6, Dates: ['2024/06/03', '2024/06/04']
[(6620, '2024/06/03', '0', 10600, '1411-589-6')]が2の金額データ
[(6990, '2024/06/04', '0', 11900, '1411-589-6')]が0の金額データ
[(1028884, '1411-589-6', '2012', 'Oyster Perpetual  Certified Pre-Owned', '114300', '', 'Red\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-589-6.html')]
[(1028884, '1411-589-6', '2012', 'Oyster Perpetual  Certified Pre-Owned', '114300', '', 'Red\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-589-6.html')]
呼び出し元→ID: 1411-590-9, Dates: ['2024/06/03', '2024/06/04']
[(6621, '2024/06/03', '0', 14000, '1411-590-9')]が2の金額データ
[(6991, '2024/06/04', '0', 39500, '1411-590-9')]が0の金額データ
[(1028885, '1411-590-9', '1990', 'Datejust  Certified Pre-Owned', '116300', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-590-9.html')]
[(1028885, '1411-590-9', '1990', 'Datejust  Certified Pre-Owned', '116300', '', 'White\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-590-9.html')]
呼び出し元→ID: 1411-591-0, Dates: ['2024/06/03', '2024/06/04']
[(6622, '2024/06/03', '0', 10000, '1411-591-0')]が2の金額データ
[(6992, '2024/06/04', '0', 8300, '1411-591-0')]が0の金額データ
[(1028886, '1411-591-0', '2007', 'GMT-Master  Certified Pre-Owned', '16700', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1411-591-0.html')]
[(1028886, '1411-591-0', '2007', 'GMT-Master  Certified Pre-Owned', '16700', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1411-591-0.html')]
呼び出し元→ID: 1411-592-1, Dates: ['2024/06/03', '2024/06/04']
[(6614, '2024/06/03', '0', 11900, '1411-592-1')]が2の金額データ
[(6984, '2024/06/04', '0', 34500, '1411-592-1')]が0の金額データ
[(1028878, '1411-592-1', '2012', 'Cosmograph Daytona  Certified Pre-Owned', '116520', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-592-1.html')]
[(1028878, '1411-592-1', '2012', 'Cosmograph Daytona  Certified Pre-Owned', '116520', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-592-1.html')]
呼び出し元→ID: 1411-593-2, Dates: ['2024/06/03', '2024/06/04']
[(6617, '2024/06/03', '0', 13500, '1411-593-2')]が2の金額データ
[(6987, '2024/06/04', '0', 33000, '1411-593-2')]が0の金額データ
[(1028881, '1411-593-2', '2009', 'Turn-O-Graph  Certified Pre-Owned', '16264', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-593-2.html')]
[(1028881, '1411-593-2', '2009', 'Turn-O-Graph  Certified Pre-Owned', '16264', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-593-2.html')]
呼び出し元→ID: 1411-594-3, Dates: ['2024/06/03', '2024/06/04']
[(6570, '2024/06/03', '0', 12000, '1411-594-3')]が2の金額データ
[(6943, '2024/06/04', '0', 13900, '1411-594-3')]が0の金額データ
[(1028859, '1411-594-3', '2012', 'Oyster Perpetual  Certified Pre-Owned', '114200', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-594-3.html')]
[(1028859, '1411-594-3', '2012', 'Oyster Perpetual  Certified Pre-Owned', '114200', '', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-594-3.html')]
呼び出し元→ID: 1411-595-4, Dates: ['2024/06/03', '2024/06/04']
[(6572, '2024/06/03', '0', 14600, '1411-595-4')]が2の金額データ
[(6945, '2024/06/04', '0', 7300, '1411-595-4')]が0の金額データ
[(1028861, '1411-595-4', '1983', 'Day-Date  Certified Pre-Owned', '18238', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-595-4.html')]
[(1028861, '1411-595-4', '1983', 'Day-Date  Certified Pre-Owned', '18238', '', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-595-4.html')]
呼び出し元→ID: 1411-596-5, Dates: ['2024/06/03', '2024/06/04']
[(6615, '2024/06/03', '0', 39500, '1411-596-5')]が2の金額データ
[(6985, '2024/06/04', '0', 14800, '1411-596-5')]が0の金額データ
[(1028879, '1411-596-5', '2165', 'Explorer II  Certified Pre-Owned', '216570', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-596-5.html')]
[(1028879, '1411-596-5', '2165', 'Explorer II  Certified Pre-Owned', '216570', '', 'Black\nsales guarantee (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-596-5.html')]
呼び出し元→ID: 1411-605-9, Dates: ['2024/06/03', '2024/06/04']
[(6619, '2024/06/03', '0', 10600, '1411-605-9')]が2の金額データ
[(6989, '2024/06/04', '0', 25000, '1411-605-9')]が0の金額データ
[(1028883, '1411-605-9', '', 'Datejust  Certified Pre-Owned', '116238', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-605-9.html')]
[(1028883, '1411-605-9', '', 'Datejust  Certified Pre-Owned', '116238', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-605-9.html')]
呼び出し元→ID: 1411-606-0, Dates: ['2024/06/03', '2024/06/04']
[(6618, '2024/06/03', '0', 26000, '1411-606-0')]が2の金額データ
[(6988, '2024/06/04', '0', 15900, '1411-606-0')]が0の金額データ
[(1028882, '1411-606-0', '2004', 'Yacht-Master  Certified Pre-Owned', '16623', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-606-0.html')]
[(1028882, '1411-606-0', '2004', 'Yacht-Master  Certified Pre-Owned', '16623', '', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-606-0.html')]
呼び出し元→ID: 1411-608-2, Dates: ['2024/06/03', '2024/06/04']
[(6616, '2024/06/03', '0', 8300, '1411-608-2')]が2の金額データ
[(6986, '2024/06/04', '0', 35000, '1411-608-2')]が0の金額データ
[(1028880, '1411-608-2', '2003', 'Cosmograph Daytona  Certified Pre-Owned', '116515', '', 'Brown\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-608-2.html')]
[(1028880, '1411-608-2', '2003', 'Cosmograph Daytona  Certified Pre-Owned', '116515', '', 'Brown\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-608-2.html')]
